20100125|VTI|90100|96504|N
20100125|XRT|75800|125300|N
20100126|IWM|1077341|1134583|N
20100126|IWN|28400|31000|N
20100126|SCHA|100|100|N
20100126|UWM|1300|2400|N
20100126|VB|400|1200|N
20100126|XRT|114393|135293|N
20100127|IJR|400|3000|N
20100127|IWM|512325|816111|N
20100127|IWN|7832|11112|N
20100127|UWM|1000|2300|N
20100127|VBR|100|100|N
20100127|VTI|9800|12900|N
20100127|XRT|212967|235467|N
20100128|IWM|609331|833620|N
20100128|IWN|11900|16187|N
20100128|IWV|1100|43000|N
20100128|VTI|5500|21700|N
20100128|VXF|1300|1300|N
20100128|XRT|159101|176701|N
20100129|IJR|100|6700|N
20100129|IWM|671114|1025894|N
20100129|IWN|7300|32495|N
20100129|UWM|400|10886|N
20100129|VB|100|100|N
20100129|XRT|128862|136933|N
20100201|IJR|4824|12824|N
20100201|IWC|100|300|N
20100201|IWM|414365|553305|N
20100201|UWM|600|600|N
20100201|VB|9700|11961|N
20100201|VTI|6400|7300|N
20100201|XRT|239045|241045|N
20100202|IJR|5795|5795|N
20100202|IWM|1380567|1870369|N
20100202|IWN|1600|2400|N
20100202|UWM|1700|2200|N
20100202|VTI|600|600|N
20100202|XRT|346640|434686|N
20100203|IJR|13200|13800|N
20100203|IJT|5000|5000|N
20100203|IWM|843305|1001715|N
20100203|IWN|1400|3800|N
20100203|UWM|2100|2100|N
20100203|VTI|500|680|N
20100203|VXF|100|100|N
20100203|XRT|131627|147740|N
20100204|IJR|67600|68000|N
20100204|IWM|726670|973443|N
20100204|IWN|2800|3800|N
20100204|IWV|5900|7000|N
20100204|VTI|10600|12600|N
20100204|XRT|1041134|1093949|N
20100205|DSI|200|200|N
20100205|IJR|1100|2400|N
20100205|IWM|1337338|1757282|N
20100205|IWN|28700|30100|N
20100205|VCR|2400|4207|N
20100205|VTI|3800|13800|N
20100205|XRT|306659|383259|N
20100208|IJR|9800|51844|N
20100208|IWC|2700|2800|N
20100208|IWM|607558|650959|N
20100208|IWN|14600|14900|N
20100208|IWV|100|300|N
20100208|UWM|8200|13958|N
20100208|VTI|700|700|N
20100208|XRT|109320|121820|N
20100209|IJR|3700|4400|N
20100209|IWC|200|200|N
20100209|IWM|665805|729614|N
20100209|IWN|25600|27000|N
20100209|SAA|300|300|N
20100209|UWM|1000|1772|N
20100209|XRT|175960|180460|N
20100210|IJR|2300|2400|N
20100210|IWC|8425|8825|N
20100210|IWM|592347|696718|N
20100210|IWN|100|16000|N
20100210|IWV|1400|1400|N
20100210|VTI|2100|2300|N
20100210|VXF|630|630|N
20100210|XRT|176400|176400|N
20100211|IWM|533932|704288|N
20100211|UWM|100|100|N
20100211|VBR|100|200|N
20100211|VTI|3200|4602|N
20100211|XRT|104236|104236|N
20100212|IJR|300|3400|N
20100212|IJT|300|300|N
20100212|IWC|4400|4400|N
20100212|IWM|806055|998007|N
20100212|IWN|21100|21100|N
20100212|VTI|2000|2100|N
20100212|XRT|105747|126347|N
20100216|IJR|1900|1900|N
20100216|IWC|5580|5580|N
20100216|IWM|304306|424829|N
20100216|IWN|300|21200|N
20100216|XRT|111450|117050|N
20100217|IJR|2900|2900|N
20100217|IJT|500|635|N
20100217|IWM|331306|449909|N
20100217|IWN|700|2300|N
20100217|IWV|38000|40200|N
20100217|VTI|500|800|N
20100217|VXF|500|500|N
20100217|XRT|69590|69590|N
20100218|IJR|3000|3100|N
20100218|IJS|2100|3000|N
20100218|IWC|1400|1400|N
20100218|IWM|301204|447974|N
20100218|IWN|9000|52716|N
20100218|VB|2000|2000|N
20100218|VTI|1906|1906|N
20100218|XRT|72189|219229|N
20100219|IWM|984013|1182931|N
20100219|IWN|5623|6523|N
20100219|UWM|2100|2600|N
20100219|VTI|100|100|N
20100219|XRT|75416|93716|N
20100222|IWM|871381|1089392|N
20100222|IWN|2100|38600|N
20100222|IWV|900|900|N
20100222|UWM|1800|2900|N
20100222|VBR|100|100|N
20100222|VTI|2700|155577|N
20100222|XRT|63667|89633|N
20100223|IJR|1100|1100|N
20100223|IJS|300|300|N
20100223|IJT|1000|4500|N
20100223|IWM|318691|753748|N
20100223|IWN|4900|7000|N
20100223|SCHB|365|365|N
20100223|VTI|900|2300|N
20100223|XRT|421696|482896|N
20100224|IJR|1900|1900|N
20100224|IWC|100|3704|N
20100224|IWM|428885|641035|N
20100224|IWN|100|500|N
20100224|VB|200|200|N
20100224|VTI|400|80220|N
20100224|XRT|222934|258934|N
20100225|FTC|200|200|N
20100225|IJR|200|3800|N
20100225|IJS|1900|2100|N
20100225|IWC|3200|3200|N
20100225|IWM|557376|837762|N
20100225|IWN|1000|1100|N
20100225|UWM|15139|18839|N
20100225|VTI|600|2200|N
20100225|VXF|300|300|N
20100225|XRT|307263|344863|N
20100226|IJR|6800|7000|N
20100226|IJS|700|800|N
20100226|IWM|331972|1139029|N
20100226|IWN|100|17100|N
20100226|UWM|200|1400|N
20100226|VB|4300|4300|N
20100226|VTI|700|800|N
20100226|XRT|117838|120338|N
20100301|IJR|15500|15700|N
20100301|IJS|3300|4200|N
20100301|IJT|400|400|N
20100301|IWC|100|100|N
20100301|IWM|1612080|2022538|N
20100301|UWM|1900|2100|N
20100301|XRT|106800|127300|N
20100302|IJR|1000|1000|N
20100302|IJS|400|3000|N
20100302|IJT|800|800|N
20100302|IWC|700|700|N
20100302|IWM|522131|1182137|N
20100302|IWN|21644|21644|N
20100302|UWM|1600|2300|N
20100302|VBR|100|100|N
20100302|VTI|3100|3100|N
20100302|XRT|103295|109195|N
20100303|IJR|20300|20400|N
20100303|IWM|1750679|2301766|N
20100303|IWN|2000|2100|N
20100303|IWV|800|1100|N
20100303|UWM|13600|15500|N
20100303|XRT|70348|111148|N
20100304|FEX|100|100|N
20100304|IWC|12238|12338|N
20100304|IWM|680807|987908|N
20100304|IWN|28704|28704|N
20100304|UWM|8300|12300|N
20100304|VB|310|310|N
20100304|XRT|418297|509112|N
20100305|IJR|600|600|N
20100305|IJS|300|400|N
20100305|IJT|300|300|N
20100305|IWC|14406|16606|N
20100305|IWM|922697|1379000|N
20100305|IWN|23000|24800|N
20100305|IWV|800|800|N
20100305|UWM|8850|12250|N
20100305|VTI|75200|80900|N
20100305|XRT|1328166|1398524|N
20100308|IJR|400|400|N
20100308|IJS|700|700|N
20100308|IWC|3900|4200|N
20100308|IWM|384781|786186|N
20100308|IWN|8176|8476|N
20100308|IWV|400|400|N
20100308|SCHA|900|900|N
20100308|UWM|4500|5200|N
20100308|VB|100|500|N
20100308|VBR|400|400|N
20100308|VTI|166180|168070|N
20100308|XRT|206449|226049|N
20100309|IJR|1000|1000|N
20100309|IWC|5500|5600|N
20100309|IWM|413141|636532|N
20100309|IWN|39294|42494|N
20100309|UWM|11900|15400|N
20100309|VB|200|200|N
20100309|VTI|5500|5500|N
20100309|XRT|170455|211455|N
20100310|IJR|1500|1700|N
20100310|IWM|1310046|3131004|N
20100310|IWN|35072|35072|N
20100310|IWV|1184|1184|N
20100310|UWM|1500|1600|N
20100310|VBR|200|200|N
20100310|VCR|100|100|N
20100310|VTI|700|700|N
20100310|XRT|211453|240953|N
20100311|IJR|2850|4025|N
20100311|IJS|100|500|N
20100311|IWM|573549|698568|N
20100311|IWN|14502|15002|N
20100311|UWM|10475|13975|N
20100311|VB|18400|20771|N
20100311|VTI|800|2600|N
20100311|XRT|197561|248084|N
20100312|IWC|500|500|N
20100312|IWM|665341|1102177|N
20100312|IWN|25210|30910|N
20100312|UWM|3400|6476|N
20100312|VB|1200|2500|N
20100312|XRT|291964|348764|N
20100315|IJR|19335|19535|N
20100315|IJS|100|2730|N
20100315|IJT|200|200|N
20100315|IWC|1000|1000|N
20100315|IWM|609853|714274|N
20100315|IWN|14323|14523|N
20100315|UWM|2800|3634|N
20100315|VTI|1200|1200|N
20100315|XRT|349393|378593|N
20100316|IJR|799|799|N
20100316|IWM|739440|834947|N
20100316|IWN|13515|13917|N
20100316|UWM|22300|22800|N
20100316|VB|100|100|N
20100316|XRT|180582|184882|N
20100317|IJR|100|100|N
20100317|IWC|6500|6500|N
20100317|IWM|674317|1031533|N
20100317|IWN|2505|2805|N
20100317|UWM|6100|8400|N
20100317|VTI|2000|2000|N
20100317|XRT|766273|803050|N
20100318|IJR|94868|97100|N
20100318|IWM|1264486|3255890|N
20100318|IWN|2300|2486|N
20100318|UWM|1300|2700|N
20100318|VTI|4700|4700|N
20100318|XRT|212938|226861|N
20100319|IJR|12100|12800|N
20100319|IWM|1091006|1570706|N
20100319|IWN|13088|13786|N
20100319|UWM|800|3200|N
20100319|VB|400|1407|N
20100319|VTI|1500|1500|N
20100319|XRT|347888|374611|N
20100322|IJR|12300|17200|N
20100322|IWC|4600|5000|N
20100322|IWM|687360|1032546|N
20100322|IWN|18586|18708|N
20100322|IWV|9400|9400|N
20100322|UWM|6500|7798|N
20100322|VB|500|500|N
20100322|VTI|100|400|N
20100322|XRT|924900|931400|N
20100323|IJT|500|500|N
20100323|IWM|685925|1090298|N
20100323|IWN|1800|2000|N
20100323|UWM|5700|8500|N
20100323|VTI|3200|3400|N
20100323|XRT|1427427|1433627|N
20100324|IJR|4350|4650|N
20100324|IJS|200|200|N
20100324|IWC|1200|1200|N
20100324|IWM|378054|1212634|N
20100324|IWN|4834|4934|N
20100324|IWV|92834|95334|N
20100324|UWM|11700|13100|N
20100324|VB|100|209|N
20100324|VTI|700|700|N
20100324|XRT|279270|282470|N
20100325|IJR|2300|4900|N
20100325|IJS|1000|7600|N
20100325|IWC|5300|5300|N
20100325|IWM|1341170|2370699|N
20100325|IWN|16011|33011|N
20100325|IWV|1300|1300|N
20100325|UWM|7000|7200|N
20100325|VB|2200|2200|N
20100325|VTI|3900|21000|N
20100325|XRT|734348|768648|N
20100326|IJR|14700|21100|N
20100326|IWC|3100|43900|N
20100326|IWM|610297|1395492|N
20100326|IWN|7147|11441|N
20100326|IWV|309835|317335|N
20100326|UWM|3800|6200|N
20100326|VB|300|300|N
20100326|VTI|1000|3700|N
20100326|XRT|433298|433998|N
20100329|IJR|200|200|N
20100329|IWM|465877|739242|N
20100329|IWN|10629|39829|N
20100329|UWM|6200|10100|N
20100329|VB|100|1673|N
20100329|VTI|73300|73700|N
20100329|XRT|197242|198442|N
20100330|IJR|8100|8700|N
20100330|IWM|365163|705084|N
20100330|IWN|3422|113422|N
20100330|UWM|10991|14388|N
20100330|VB|100|100|N
20100330|VTI|231400|231700|N
20100330|VXF|200|200|N
20100330|XRT|232346|237746|N
20100331|IJR|1200|2097|N
20100331|IWC|800|1800|N
20100331|IWM|797431|1144086|N
20100331|IWN|4944|8244|N
20100331|IWV|3000|3600|N
20100331|SCHB|600|600|N
20100331|UWM|7900|11000|N
20100331|VB|1300|1300|N
20100331|VBR|100|100|N
20100331|VTI|1900|3466|N
20100331|VXF|1200|1200|N
20100331|XRT|793548|903498|N
20100401|IJR|3900|4905|N
20100401|IJS|26700|31988|N
20100401|IJT|26805|27605|N
20100401|IWM|461071|919340|N
20100401|IWV|5000|5000|N
20100401|SCHA|5100|5100|N
20100401|UWM|4600|8550|N
20100401|VB|2520|2720|N
20100401|VBR|100|100|N
20100401|VTI|400|800|N
20100401|XRT|139999|179840|N
20100405|IJR|1100|1300|N
20100405|IJS|1889|1889|N
20100405|IWM|409565|575409|N
20100405|IWV|2300|3000|N
20100405|SCHB|1100|1100|N
20100405|UWM|15485|19985|N
20100405|VB|4000|4000|N
20100405|VBR|4500|4500|N
20100405|VTI|900|900|N
20100405|XRT|205785|264197|N
20100406|IJR|4400|4600|N
20100406|IJS|200|600|N
20100406|IJT|816|1716|N
20100406|IWC|200|200|N
20100406|IWM|338981|636185|N
20100406|IWN|7300|7400|N
20100406|UWM|6530|6630|N
20100406|XRT|286677|331501|N
20100407|IWM|697313|1016763|N
20100407|IWN|31000|31000|N
20100407|UWM|2314|2454|N
20100407|VB|200|200|N
20100407|XRT|366965|401665|N
20100408|IWM|505396|798632|N
20100408|IWN|48600|50200|N
20100408|UWM|2400|2700|N
20100408|VB|600|600|N
20100408|VTI|100|100|N
20100408|XRT|556539|934572|N
20100409|IWM|774031|912826|N
20100409|IWN|400|1160|N
20100409|UWM|13572|19072|N
20100409|VB|300|300|N
20100409|VTI|20200|20400|N
20100409|XRT|409219|461119|N
20100412|IWM|462396|580892|N
20100412|IWV|6600|7400|N
20100412|UWM|5768|9368|N
20100412|VBR|100|100|N
20100412|XRT|197066|223166|N
20100413|IJR|2500|2600|N
20100413|IWM|329435|385770|N
20100413|UWM|9939|14652|N
20100413|XRT|178404|233254|N
20100414|IJR|23800|23900|N
20100414|IWM|561941|1296894|N
20100414|IWN|20800|20800|N
20100414|IWV|894|894|N
20100414|UWM|29284|30584|N
20100414|XRT|1008230|1010130|N
20100415|IJR|1400|2300|N
20100415|IWM|1050508|1352165|N
20100415|IWN|34000|34000|N
20100415|UWM|7600|12000|N
20100415|VB|400|400|N
20100415|VTI|2300|2500|N
20100415|XRT|182674|213574|N
20100416|IJS|300|300|N
20100416|IJT|4800|4800|N
20100416|IWM|802144|1145054|N
20100416|IWN|42300|42700|N
20100416|IWV|1300|1300|N
20100416|UWM|25400|37030|N
20100416|VTI|100|2300|N
20100416|VXF|2300|2300|N
20100416|XRT|234669|287169|N
20100419|IJR|1100|2765|N
20100419|IJS|500|500|N
20100419|IJT|200|200|N
20100419|IWM|692415|1080680|N
20100419|IWN|47600|48000|N
20100419|UWM|15900|27300|N
20100419|VB|300|1200|N
20100419|VTI|720|720|N
20100419|XRT|571959|614763|N
20100420|IJR|200|1035|N
20100420|IJS|1300|1300|N
20100420|IJT|3700|7100|N
20100420|IWM|955334|1274732|N
20100420|IWN|1319|1719|N
20100420|UWM|4200|4200|N
20100420|VB|258|1058|N
20100420|VTI|5500|5799|N
20100420|XRT|244987|277615|N
20100421|IWC|3400|7400|N
20100421|IWM|440828|593157|N
20100421|IWN|2000|2500|N
20100421|IWV|1100|3600|N
20100421|UWM|6500|7600|N
20100421|VB|3100|3100|N
20100421|VBR|500|500|N
20100421|VCR|200|200|N
20100421|VTI|2200|2200|N
20100421|XRT|270931|346111|N
20100422|IJR|100|100|N
20100422|IWC|3030|6630|N
20100422|IWM|761246|1276494|N
20100422|IWN|1100|3225|N
20100422|IWV|63800|64800|N
20100422|UWM|11500|16600|N
20100422|VB|900|1100|N
20100422|XRT|1139230|1225273|N
20100423|IWM|602701|968901|N
20100423|IWV|1000|1000|N
20100423|UWM|3600|3600|N
20100423|VCR|1100|1100|N
20100423|XRT|263736|275136|N
20100426|IJR|2200|2900|N
20100426|IJT|3900|3900|N
20100426|IWM|632773|860309|N
20100426|IWN|79965|80665|N
20100426|UWM|6132|7132|N
20100426|VXF|300|300|N
20100426|XRT|244636|260312|N
20100427|IJR|900|900|N
20100427|IJT|100|100|N
20100427|IWM|1026144|1341137|N
20100427|IWN|2600|2600|N
20100427|IWV|45813|45913|N
20100427|SCHA|1000|1000|N
20100427|UWM|1800|5000|N
20100427|VB|100|200|N
20100427|VTI|100|600|N
20100427|XRT|678833|801947|N
20100428|IJR|100|700|N
20100428|IJS|1400|1400|N
20100428|IWM|1092226|1312812|N
20100428|IWN|600|6300|N
20100428|UWM|12800|17800|N
20100428|VB|900|5900|N
20100428|VTI|700|1300|N
20100428|XRT|393590|464098|N
20100429|IJR|11978|11978|N
20100429|IWC|10702|10702|N
20100429|IWM|941467|1152585|N
20100429|IWN|110000|112890|N
20100429|SCHA|5800|6100|N
20100429|UWM|12900|14700|N
20100429|VB|9500|9800|N
20100429|XRT|728598|740685|N
20100430|IJR|13900|14365|N
20100430|IJS|1700|1700|N
20100430|IWM|1046512|1185292|N
20100430|IWN|127818|133868|N
20100430|SCHA|100|200|N
20100430|UWM|26700|33563|N
20100430|VB|900|900|N
20100430|VTI|1600|4200|N
20100430|XRT|356858|399931|N
20100503|IWC|4600|4600|N
20100503|IWM|719836|808982|N
20100503|IWN|15800|16100|N
20100503|UWM|7384|12183|N
20100503|VB|5600|5600|N
20100503|XRT|942907|1110902|N
20100504|IJR|25900|32600|N
20100504|IWC|6295|11793|N
20100504|IWM|1108799|1372096|N
20100504|IWN|1600|9200|N
20100504|UWM|10500|14400|N
20100504|VTI|1200|1200|N
20100504|XRT|399554|453134|N
20100505|IJR|11000|14800|N
20100505|IJS|600|4524|N
20100505|IWC|12950|12950|N
20100505|IWM|1237651|1625828|N
20100505|IWN|13600|16000|N
20100505|UWM|22655|33869|N
20100505|VB|7600|8000|N
20100505|VBR|1000|1000|N
20100505|VCR|2100|2100|N
20100505|VTI|3000|3800|N
20100505|XRT|736338|778138|N
20100506|IJR|23123|39540|N
20100506|IJT|100|6500|N
20100506|IWC|16919|17119|N
20100506|IWM|1119415|1705214|N
20100506|IWN|35700|50099|N
20100506|IWV|300|3224|N
20100506|UWM|72788|142899|N
20100506|VB|400|6466|N
20100506|VBR|2400|2400|N
20100506|VTI|2900|38910|N
20100506|XRT|533667|657988|N
20100507|IJR|900|32394|N
20100507|IWC|800|9800|N
20100507|IWM|2273178|2737797|N
20100507|IWN|18700|24287|N
20100507|IWV|2600|4039|N
20100507|UWM|93400|186000|N
20100507|VTI|13500|19120|N
20100507|XRT|1275552|1325152|N
20100510|IJR|200|65800|N
20100510|IWC|7800|8900|N
20100510|IWM|1852202|1967210|N
20100510|IWN|13400|14400|N
20100510|UWM|51300|57980|N
20100510|VB|512|512|N
20100510|VTI|4800|17355|N
20100510|XRT|271686|305026|N
20100511|IJR|900|1700|N
20100511|IJS|400|900|N
20100511|IWC|2900|2900|N
20100511|IWM|507822|634756|N
20100511|IWN|76200|76800|N
20100511|UWM|34713|41413|N
20100511|VB|300|400|N
20100511|XRT|288837|325939|N
20100512|IJR|630|630|N
20100512|IJS|800|1000|N
20100512|IWC|6000|6000|N
20100512|IWM|1651276|1763881|N
20100512|IWN|30600|30900|N
20100512|UWM|4323|8223|N
20100512|VBR|3223|3223|N
20100512|VTI|1300|1500|N
20100512|XRT|557426|583682|N
20100513|IJR|2000|2400|N
20100513|IWC|700|700|N
20100513|IWM|712036|886358|N
20100513|IWN|5900|5900|N
20100513|UWM|23200|35200|N
20100513|VTI|1900|2000|N
20100513|XRT|220258|282038|N
20100514|IJR|200|500|N
20100514|IJS|100|100|N
20100514|IWC|100|100|N
20100514|IWM|734279|1251826|N
20100514|IWN|120000|122845|N
20100514|IWV|400|400|N
20100514|UWM|34000|56531|N
20100514|VB|300|300|N
20100514|VTI|1300|12700|N
20100514|XRT|296634|423543|N
20100517|IJR|6000|14200|N
20100517|IWC|1500|1500|N
20100517|IWM|865226|1256644|N
20100517|IWN|21500|32500|N
20100517|UWM|20200|26354|N
20100517|VB|300|300|N
20100517|VBR|4000|4000|N
20100517|VTI|600|600|N
20100517|XRT|383135|393233|N
20100518|IJR|2500|17800|N
20100518|IJS|600|700|N
20100518|IWM|383488|591036|N
20100518|IWN|14600|14800|N
20100518|SCHA|200|200|N
20100518|UWM|16700|26315|N
20100518|VB|300|600|N
20100518|VTI|1500|6600|N
20100518|XRT|191458|249094|N
20100519|FAD|200|200|N
20100519|IJR|200|200|N
20100519|IWM|720236|964943|N
20100519|IWN|5043|6143|N
20100519|IWV|3200|3200|N
20100519|UWM|47500|65150|N
20100519|VB|200|2900|N
20100519|VBR|400|400|N
20100519|XRT|170713|208654|N
20100520|FAD|100|300|N
20100520|IJR|3339|5039|N
20100520|IJS|200|700|N
20100520|IWC|600|1600|N
20100520|IWM|839899|1320985|N
20100520|IWN|2700|4400|N
20100520|IWV|1700|1700|N
20100520|UWM|37076|52576|N
20100520|VB|100|900|N
20100520|VBR|400|500|N
20100520|XRT|588237|677772|N
20100521|IWC|300|900|N
20100521|IWM|440053|474345|N
20100521|IWN|100|1100|N
20100521|UWM|5700|6300|N
20100521|VTI|100|4300|N
20100521|XRT|28676|37676|N
20100524|IWC|2700|3000|N
20100524|IWM|227430|392625|N
20100524|IWN|600|7900|N
20100524|UWM|19850|24250|N
20100524|VB|300|686|N
20100524|XRT|211494|268460|N
20100525|IJR|113256|125706|N
20100525|IWC|1700|1700|N
20100525|IWM|491195|841439|N
20100525|IWN|4300|9500|N
20100525|UWM|41500|62600|N
20100525|VB|200|700|N
20100525|VBR|300|300|N
20100525|VTI|200|1900|N
20100525|XRT|728925|750975|N
20100526|IJR|17900|22000|N
20100526|IWC|300|300|N
20100526|IWM|314502|459259|N
20100526|IWN|80300|80500|N
20100526|IWV|100|11100|N
20100526|UWM|30384|33454|N
20100526|VB|1300|1700|N
20100526|VTI|18700|19332|N
20100526|XRT|260491|307180|N
20100527|IJR|500|500|N
20100527|IWC|400|400|N
20100527|IWM|142104|189350|N
20100527|UWM|2200|2400|N
20100527|VTI|100|100|N
20100527|XRT|79462|96658|N
20100528|IWC|200|300|N
20100528|IWM|551993|639201|N
20100528|UWM|15210|19910|N
20100528|VTI|100|1300|N
20100528|XRT|198383|199069|N
20100601|IJS|166300|166400|N
20100601|IWC|1541|1541|N
20100601|IWM|1091654|1157494|N
20100601|IWN|5200|5500|N
20100601|UWM|16750|28350|N
20100601|XRT|140347|143147|N
20100602|IJS|800|800|N
20100602|IWC|1500|2100|N
20100602|IWM|276913|319962|N
20100602|IWN|52100|52100|N
20100602|IWV|1200|7500|N
20100602|SCHA|200|300|N
20100602|UWM|8300|11700|N
20100602|VB|700|700|N
20100602|VTI|700|700|N
20100602|XRT|289003|304521|N
20100603|IJR|22606|23648|N
20100603|IJS|400|500|N
20100603|IWC|1200|1340|N
20100603|IWM|393560|432997|N
20100603|IWN|600|1100|N
20100603|UWM|8202|15153|N
20100603|VBR|900|900|N
20100603|VTI|9800|10700|N
20100603|VXF|1200|1200|N
20100603|XRT|221713|278773|N
20100604|IWM|402544|486784|N
20100604|IWN|2600|5100|N
20100604|UWM|16267|30971|N
20100604|VB|300|300|N
20100604|VBR|2200|2200|N
20100604|VTI|800|800|N
20100604|XRT|507854|627176|N
20100607|IJR|29786|32155|N
20100607|IJS|4900|5000|N
20100607|IWC|600|800|N
20100607|IWM|478233|710510|N
20100607|IWN|356500|366514|N
20100607|IWV|1000|57000|N
20100607|SCHA|1200|1200|N
20100607|UWM|22600|45518|N
20100607|VBR|100|200|N
20100607|VTI|2900|3000|N
20100607|XRT|268796|422696|N
20100608|IJR|3300|9967|N
20100608|IJS|300|700|N
20100608|IWM|1068414|1298769|N
20100608|IWN|9200|19105|N
20100608|IWV|400|3300|N
20100608|SCHB|500|1000|N
20100608|UWM|54521|86165|N
20100608|VTI|6000|6000|N
20100608|XRT|242191|285791|N
20100609|IWC|3500|3500|N
20100609|IWM|872211|1118254|N
20100609|IWN|63700|64961|N
20100609|URTY|1700|2000|N
20100609|UWM|33900|58188|N
20100609|VTI|100|100|N
20100609|XRT|208744|262644|N
20100610|IJR|7800|13000|N
20100610|IWM|539259|814231|N
20100610|IWN|8500|9590|N
20100610|SAA|200|200|N
20100610|UWM|14487|25487|N
20100610|VTI|400|1100|N
20100610|XRT|494011|530400|N
20100611|IJT|1300|1621|N
20100611|IWC|300|300|N
20100611|IWM|772501|947013|N
20100611|IWN|8700|29300|N
20100611|UWM|11300|17000|N
20100611|VTI|71800|117380|N
20100611|VXF|100|100|N
20100611|XRT|561033|641673|N
20100614|FEX|575|575|N
20100614|IJR|2000|2000|N
20100614|IJT|1658|1658|N
20100614|IWM|618132|691153|N
20100614|IWN|9700|11481|N
20100614|UWM|16940|29509|N
20100614|VTI|20900|20900|N
20100614|XRT|251198|278496|N
20100615|IJR|1000|1000|N
20100615|IJT|2100|4700|N
20100615|IWM|2250578|2305378|N
20100615|IWN|3600|18988|N
20100615|UWM|14648|17648|N
20100615|VB|7600|7600|N
20100615|VTI|2500|2500|N
20100615|XRT|327713|345264|N
20100616|IJR|2200|2700|N
20100616|IWM|591593|899239|N
20100616|IWN|7600|8700|N
20100616|IWV|4100|4200|N
20100616|UWM|18200|24700|N
20100616|VTI|3700|3900|N
20100616|XRT|381616|453435|N
20100617|IJR|400|700|N
20100617|IJS|1100|1100|N
20100617|IWM|969830|1214593|N
20100617|IWN|100541|100541|N
20100617|UWM|17400|23112|N
