Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20200507|AVUS|12147|3000|12247|P
20200508|AVUS|10905|0|10999|P
20200511|AVUS|5882|3200|6042|P
20200512|AVUS|12155|0|32758|P
20200513|AVUS|55836|0|56739|P
20200514|AVUS|9463|0|10270|P
20200515|AVUS|34521|0|35347|P
20200518|AVUS|17643|3201|17643|P
20200519|AVUS|6776|0|6782|P
20200520|AVUS|18557|0|18587|P
20200521|AVUS|55937|0|60022|P
20200522|AVUS|76612|0|76879|P
20200526|AVUS|6077|0|6077|P
20200527|AVUS|31495|0|31499|P
20200528|AVUS|8202|0|9126|P
20200529|AVUS|12557|0|13495|P
20200601|AVUS|26501|0|26504|P
20200602|AVUS|32137|0|35547|P
20200603|AVUS|25315|0|25315|P
20200604|AVUS|37861|0|42771|P
20200605|AVUS|60912|0|77995|P
20200608|AVUS|6016|0|7831|P
20200609|AVUS|88849|0|89876|P
20200610|AVUS|1644|0|9912|P
20200611|AVUS|4036|1|16162|P
20200612|AVUS|2436|0|14886|P
20200615|AVUS|26023|0|63346|P
20200616|AVUS|14765|0|17159|P
20200617|AVUS|15902|0|17396|P
20200618|AVUS|9851|0|9851|P
20200619|AVUS|28399|1|28399|P
20200622|AVUS|10248|0|16050|P
20200623|AVUS|38828|0|43127|P
20200624|AVUS|14961|0|14961|P
20200625|AVUS|11127|0|11911|P
20200626|AVUS|5100|0|5575|P
20200629|AVUS|8850|0|10226|P
20200630|AVUS|28201|0|29037|P
20200701|AVUS|799|0|14096|P
20200702|AVUS|495|11|3395|P
20200706|AVUS|560|0|7666|P
20200707|AVUS|1187|0|8696|P
20200708|AVUS|3306|0|3306|P
20200709|AVUS|1156|0|1408|P
20200710|AVUS|1838|0|2038|P
20200713|AVUS|11162|0|11262|P
20200714|AVUS|8940|0|14629|P
20200715|AVUS|5005|0|5804|P
20200716|AVUS|2735|0|14885|P
20200717|AVUS|265|0|6406|P
20200720|AVUS|1109|0|7239|P
