Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20210308|AVUS|1939|0|1939|Y
20210311|AVUS|0|0|200|Y
20210315|AVUS|0|0|170|Y
20210316|AVUS|100|0|100|Y
20210318|AVUS|0|0|100|Y
20210330|AVUS|100|0|106|Y
20210407|AVUS|100|0|100|Y
20210409|AVUS|300|0|300|Y
20210413|AVUS|200|0|200|Y
20210414|AVUS|100|0|100|Y
20210421|AVUS|700|0|800|Y
20210422|AVUS|558|0|558|Y
20210423|AVUS|2|0|2|Y
20210426|AVUS|3|0|8|Y
20210427|AVUS|100|0|200|Y
20210428|AVUS|431|0|431|Y
20210429|AVUS|125|0|225|Y
20210504|AVUS|213|0|213|Y
20210505|AVUS|124|0|124|Y
20210506|AVUS|176|0|276|Y
20210507|AVUS|900|0|900|Y
20210510|AVUS|200|0|200|Y
20210511|AVUS|198|0|198|Y
20210512|AVUS|100|0|100|Y
20210513|AVUS|198|0|506|Y
20210514|AVUS|300|0|300|Y
20210517|AVUS|0|0|100|Y
20210519|AVUS|100|0|100|Y
20210521|AVUS|100|0|100|Y
20210525|AVUS|200|0|200|Y
20210526|AVUS|200|0|200|Y
20210527|AVUS|200|0|269|Y
20210601|AVUS|400|0|601|Y
20210602|AVUS|0|0|600|Y
20210608|AVUS|500|0|900|Y
20210610|AVUS|37|0|37|Y
20210615|AVUS|0|0|4|Y
20210616|AVUS|0|0|7|Y
20210617|AVUS|2|0|507|Y
20210618|AVUS|616|0|641|Y
20210621|AVUS|100|0|103|Y
20210622|AVUS|226|0|226|Y
20210623|AVUS|200|0|223|Y
20210624|AVUS|0|0|100|Y
20210625|AVUS|377|0|895|Y
20210630|AVUS|406|0|406|Y
20210701|AVUS|100|0|100|Y
20210702|AVUS|301|0|302|Y
20210706|AVUS|419|0|419|Y
20210707|AVUS|130|0|130|Y
20210708|AVUS|595|0|696|Y
20210709|AVUS|0|0|5|Y
20210712|AVUS|668|0|768|Y
20210713|AVUS|180|0|180|Y
20210714|AVUS|356|0|356|Y
20210715|AVUS|309|0|383|Y
20210305|BBSC|100|0|100|Y
20210309|BBSC|0|0|100|Y
20210331|BBSC|500|0|700|Y
20210430|BBSC|0|0|60|Y
20210304|BUZZ|839087|0|858617|Y
20210305|BUZZ|55468|0|57065|Y
20210308|BUZZ|14979|0|19455|Y
20210309|BUZZ|10911|0|15150|Y
20210310|BUZZ|7885|0|13966|Y
20210311|BUZZ|3373|0|3957|Y
20210312|BUZZ|9911|0|10281|Y
20210315|BUZZ|3340|0|4432|Y
20210316|BUZZ|3828|0|4627|Y
20210317|BUZZ|970|0|1219|Y
20210318|BUZZ|3690|0|4151|Y
20210319|BUZZ|2662|0|2799|Y
20210322|BUZZ|630|0|1811|Y
20210323|BUZZ|1337|0|5850|Y
20210324|BUZZ|17311|0|26893|Y
20210325|BUZZ|2212|0|5380|Y
20210326|BUZZ|2159|0|2960|Y
20210329|BUZZ|317|0|803|Y
20210330|BUZZ|118|0|189|Y
20210331|BUZZ|87|0|380|Y
20210401|BUZZ|157|0|341|Y
20210405|BUZZ|911|0|3023|Y
20210406|BUZZ|907|0|2497|Y
20210407|BUZZ|45|0|1453|Y
20210408|BUZZ|1294|0|2769|Y
20210409|BUZZ|187|0|315|Y
20210412|BUZZ|491|0|786|Y
20210413|BUZZ|2919|0|4217|Y
20210414|BUZZ|2230|0|5993|Y
20210415|BUZZ|410|0|3237|Y
20210416|BUZZ|95|0|495|Y
20210419|BUZZ|478|0|1440|Y
20210420|BUZZ|550|0|1117|Y
20210421|BUZZ|1255|0|1835|Y
20210422|BUZZ|1|0|255|Y
20210423|BUZZ|1|0|1324|Y
20210426|BUZZ|280|0|640|Y
20210427|BUZZ|1821|0|2649|Y
20210428|BUZZ|5801|0|6061|Y
20210429|BUZZ|1408|0|2836|Y
20210430|BUZZ|15|0|681|Y
20210503|BUZZ|302|0|491|Y
20210504|BUZZ|203|0|1330|Y
20210505|BUZZ|4|0|168|Y
20210506|BUZZ|491|0|1207|Y
20210507|BUZZ|446|0|1872|Y
20210510|BUZZ|8|0|1109|Y
20210511|BUZZ|650|0|1340|Y
20210512|BUZZ|19|0|171|Y
20210513|BUZZ|789|0|1188|Y
20210514|BUZZ|407|0|536|Y
20210517|BUZZ|370|0|2409|Y
20210518|BUZZ|214|0|557|Y
20210519|BUZZ|773|0|4173|Y
20210520|BUZZ|14|0|93|Y
20210521|BUZZ|423|0|485|Y
20210524|BUZZ|6|0|429|Y
20210525|BUZZ|286|0|1128|Y
20210526|BUZZ|46|0|474|Y
20210527|BUZZ|737|0|2004|Y
20210528|BUZZ|263|0|310|Y
20210601|BUZZ|1544|0|1958|Y
20210602|BUZZ|650|0|2856|Y
20210603|BUZZ|0|0|2014|Y
20210604|BUZZ|831|0|931|Y
20210607|BUZZ|327|0|767|Y
20210608|BUZZ|0|0|528|Y
20210609|BUZZ|0|0|300|Y
20210610|BUZZ|0|0|3300|Y
20210611|BUZZ|25|0|26|Y
20210614|BUZZ|146|0|211|Y
20210615|BUZZ|219|0|354|Y
20210616|BUZZ|200|0|207|Y
20210617|BUZZ|0|0|100|Y
20210618|BUZZ|422|0|422|Y
20210621|BUZZ|30|0|103|Y
20210623|BUZZ|0|0|1|Y
20210624|BUZZ|1|0|1|Y
20210625|BUZZ|54|0|54|Y
20210629|BUZZ|26|0|26|Y
20210630|BUZZ|141|0|181|Y
20210707|BUZZ|470|0|478|Y
20210708|BUZZ|325|0|326|Y
20210709|BUZZ|0|0|128|Y
20210712|BUZZ|498|0|825|Y
20210713|BUZZ|0|0|83|Y
20210714|BUZZ|330|0|885|Y
20210716|BUZZ|0|0|1|Y
20201119|DFAU|7710|0|7710|Y
20201120|DFAU|32100|0|32100|Y
20201123|DFAU|4405|0|4405|Y
20201124|DFAU|5702|0|5702|Y
20201125|DFAU|10190|0|10190|Y
20201130|DFAU|16675|0|16775|Y
20201201|DFAU|15|0|15|Y
20201202|DFAU|402|0|402|Y
20201203|DFAU|3317|0|3517|Y
20201204|DFAU|468|0|2768|Y
20201207|DFAU|1200|0|1200|Y
20201208|DFAU|601|0|601|Y
20201209|DFAU|93|0|93|Y
20201210|DFAU|2401|0|2401|Y
20201211|DFAU|4202|0|4202|Y
20201215|DFAU|110|0|110|Y
20201216|DFAU|13401|0|13401|Y
20201217|DFAU|0|0|200|Y
20201218|DFAU|1002|0|1002|Y
20201221|DFAU|1034|0|1534|Y
20201222|DFAU|4|0|4|Y
20201223|DFAU|401|0|801|Y
20201228|DFAU|22748|0|22748|Y
20201229|DFAU|700|0|800|Y
20201230|DFAU|0|0|22|Y
20201231|DFAU|5099|0|5099|Y
20210104|DFAU|100|0|5219|Y
20210105|DFAU|99|0|2279|Y
20210106|DFAU|0|0|5|Y
20210107|DFAU|0|0|5700|Y
20210108|DFAU|50|0|50|Y
20210111|DFAU|3084|0|3084|Y
20210112|DFAU|6874|0|6874|Y
20210113|DFAU|1200|0|1200|Y
20210114|DFAU|1600|0|1700|Y
20210115|DFAU|3058|0|3134|Y
20210119|DFAU|1883|0|1983|Y
20210120|DFAU|2859|0|2859|Y
20210121|DFAU|1640|0|1646|Y
20210122|DFAU|1126|0|1126|Y
20210125|DFAU|2472|0|2472|Y
20210126|DFAU|300|0|300|Y
20210127|DFAU|1613|0|1613|Y
20210128|DFAU|549|0|549|Y
20210129|DFAU|8115|0|8115|Y
20210202|DFAU|2902|0|2902|Y
20210203|DFAU|1500|0|2100|Y
20210204|DFAU|2736|0|2737|Y
20210205|DFAU|13|0|13|Y
20210208|DFAU|361|0|361|Y
20210210|DFAU|167|0|167|Y
20210211|DFAU|99|0|1099|Y
20210212|DFAU|763|0|763|Y
20210216|DFAU|240|0|280|Y
20210217|DFAU|1152|0|1352|Y
20210218|DFAU|979|0|4360|Y
20210219|DFAU|140|0|140|Y
20210222|DFAU|5296|0|5296|Y
20210223|DFAU|341|0|341|Y
20210225|DFAU|2804|0|3815|Y
20210226|DFAU|100|0|100|Y
20210301|DFAU|193|0|427|Y
20210302|DFAU|615|0|615|Y
20210303|DFAU|326|0|777|Y
20210304|DFAU|7198|0|12299|Y
20210308|DFAU|600|0|600|Y
20210309|DFAU|4104|0|4104|Y
20210310|DFAU|5000|0|5000|Y
20210315|DFAU|16445|0|19152|Y
20210316|DFAU|798|0|3964|Y
20210317|DFAU|60|0|2960|Y
20210318|DFAU|601|0|601|Y
20210319|DFAU|100|0|166|Y
20210322|DFAU|5000|0|7700|Y
20210323|DFAU|5500|0|5500|Y
20210324|DFAU|747|0|747|Y
20210325|DFAU|608|0|608|Y
20210326|DFAU|1100|0|1100|Y
20210329|DFAU|500|0|500|Y
20210330|DFAU|3340|0|3340|Y
20210331|DFAU|4889|0|4889|Y
20210401|DFAU|5209|0|5209|Y
20210405|DFAU|5166|0|5259|Y
20210406|DFAU|534|0|853|Y
20210407|DFAU|1643|0|1903|Y
20210408|DFAU|894|0|1146|Y
20210409|DFAU|965|0|965|Y
20210412|DFAU|511|0|511|Y
20210413|DFAU|5725|0|5734|Y
20210414|DFAU|487|0|488|Y
20210415|DFAU|1336|0|1349|Y
20210416|DFAU|670|0|2978|Y
20210419|DFAU|349|0|449|Y
20210420|DFAU|7800|0|7800|Y
20210421|DFAU|2764|0|2764|Y
20210422|DFAU|235|0|235|Y
20210423|DFAU|683|0|683|Y
20210426|DFAU|300|0|300|Y
20210427|DFAU|773|0|782|Y
20210428|DFAU|1424|0|1724|Y
20210429|DFAU|11486|0|11486|Y
20210430|DFAU|1403|0|1411|Y
20210503|DFAU|402|0|1402|Y
20210504|DFAU|1070|0|1147|Y
20210505|DFAU|135|0|2335|Y
20210506|DFAU|300|0|300|Y
20210507|DFAU|448|0|448|Y
20210510|DFAU|0|0|200|Y
20210511|DFAU|3939|0|4689|Y
20210512|DFAU|987|0|987|Y
20210513|DFAU|5298|0|5298|Y
20210514|DFAU|200|0|200|Y
20210518|DFAU|10070|0|10070|Y
20210519|DFAU|7229|0|7429|Y
20210520|DFAU|7317|0|7417|Y
20210521|DFAU|9891|0|10701|Y
20210524|DFAU|10890|0|10890|Y
20210525|DFAU|16076|0|16076|Y
20210526|DFAU|200|0|200|Y
20210527|DFAU|3933|0|3933|Y
20210528|DFAU|8425|0|8425|Y
20210601|DFAU|2588|0|2588|Y
20210602|DFAU|600|0|1600|Y
20210603|DFAU|1010|0|6970|Y
20210604|DFAU|3300|0|3300|Y
20210607|DFAU|6100|0|6107|Y
20210608|DFAU|10472|0|10588|Y
20210609|DFAU|2823|0|6756|Y
20210610|DFAU|423|0|423|Y
20210611|DFAU|0|0|900|Y
20210614|DFAU|0|0|133|Y
20210615|DFAU|3294|0|3912|Y
20210616|DFAU|215|0|540|Y
20210617|DFAU|2554|0|2684|Y
20210618|DFAU|15423|0|15423|Y
20210621|DFAU|800|0|14294|Y
20210622|DFAU|0|0|1700|Y
20210623|DFAU|1100|0|1100|Y
20210624|DFAU|600|0|600|Y
20210625|DFAU|1173|0|1506|Y
20210628|DFAU|124|0|425|Y
20210629|DFAU|10217|0|10217|Y
20210630|DFAU|1500|0|2300|Y
20210701|DFAU|200|0|209|Y
20210702|DFAU|0|0|36|Y
20210706|DFAU|5000|0|14490|Y
20210707|DFAU|98|0|98|Y
20210708|DFAU|1298|0|1603|Y
20210709|DFAU|500|0|500|Y
20210712|DFAU|181|0|4066|Y
20210713|DFAU|7197|0|10218|Y
20210714|DFAU|1103|0|2860|Y
20210715|DFAU|0|0|42|Y
20210716|DFAU|0|0|2738|Y
20180206|DMRS|100|0|100|Y
20180306|DMRS|0|0|200|Y
20180313|DMRS|0|0|100|Y
20180320|DMRS|0|0|193|Y
20180322|DMRS|100|0|100|Y
20180507|DMRS|0|0|1000|Y
20180508|DMRS|100|0|200|Y
20180529|DMRS|0|0|505|Y
20180614|DMRS|0|0|200|Y
20180620|DMRS|400|0|400|Y
20180621|DMRS|400|0|400|Y
20180625|DMRS|200|0|200|Y
20180711|DMRS|0|0|132|Y
20180713|DMRS|200|0|200|Y
20180717|DMRS|0|0|56|Y
20180724|DMRS|0|0|80|Y
20180725|DMRS|0|0|31|Y
20180808|DMRS|0|0|154|Y
20180809|DMRS|0|0|100|Y
20180813|DMRS|0|0|240|Y
20180828|DMRS|0|0|100|Y
20180829|DMRS|100|0|354|Y
20180830|DMRS|0|0|200|Y
20180831|DMRS|0|0|200|Y
20180906|DMRS|0|0|400|Y
20180910|DMRS|0|0|400|Y
20180913|DMRS|0|0|6|Y
20180918|DMRS|0|0|100|Y
20180920|DMRS|0|0|200|Y
20180921|DMRS|0|0|100|Y
20180925|DMRS|0|0|500|Y
20180926|DMRS|0|0|264|Y
20180928|DMRS|0|0|200|Y
20181008|DMRS|0|0|100|Y
20181019|DMRS|1471|0|1471|Y
20181127|DMRS|100|0|100|Y
20181130|DMRS|0|0|7|Y
20181211|DMRS|100|0|100|Y
20181212|DMRS|0|0|238|Y
20181217|DMRS|100|0|100|Y
20181228|DMRS|0|0|1200|Y
20190109|DMRS|200|0|200|Y
20190114|DMRS|107|0|107|Y
20190124|DMRS|400|0|1200|Y
20190328|DMRS|100|0|100|Y
20190729|DMRS|0|0|39|Y
20190816|DMRS|0|0|72|Y
20190911|DMRS|100|0|100|Y
20190918|DMRS|100|0|100|Y
20191210|DMRS|0|0|67|Y
20200213|DMRS|900|0|2000|Y
20200219|DMRS|98|0|98|Y
20200227|DMRS|1800|0|2000|Y
20200309|DMRS|364|0|364|Y
20200312|DMRS|16|0|16|Y
20200316|DMRS|100|0|100|Y
20200323|DMRS|100|0|100|Y
20200420|DMRS|0|0|100|Y
20200805|DMRS|251|0|251|Y
20200909|DMRS|0|0|24|Y
20201202|DMRS|0|0|563|Y
20201215|DMRS|0|0|401|Y
20201218|DMRS|0|0|1100|Y
20201222|DMRS|0|0|300|Y
20210111|DMRS|0|0|196|Y
20210115|DMRS|100|0|100|Y
20210209|DMRS|187|0|187|Y
20210210|DMRS|400|0|400|Y
20210225|DMRS|10|0|10|Y
20210301|DMRS|0|0|425|Y
20210302|DMRS|308|0|608|Y
20210304|DMRS|26|0|26|Y
20210322|DMRS|100|0|100|Y
20210331|DMRS|0|0|1|Y
20210409|DMRS|0|0|1|Y
20210422|DMRS|0|0|1|Y
20210423|DMRS|0|0|300|Y
20210518|DMRS|0|0|11|Y
20210526|DMRS|0|0|199|Y
20210603|DMRS|0|0|700|Y
20210615|DMRS|100|0|100|Y
20210617|DMRS|100|0|100|Y
20210714|DMRS|2|0|2|Y
20110817|DSI|0|0|169|Y
20111107|DSI|283|0|283|Y
20111209|DSI|194|0|194|Y
20120210|DSI|0|0|100|Y
20120419|DSI|0|0|100|Y
20120420|DSI|0|0|100|Y
20120524|DSI|1000|0|1000|Y
20120716|DSI|1035|0|1035|Y
20121130|DSI|600|0|600|Y
20121220|DSI|0|0|800|Y
20121221|DSI|0|0|100|Y
20130107|DSI|300|0|300|Y
20130117|DSI|0|0|1000|Y
20130118|DSI|0|0|500|Y
20130204|DSI|0|0|353|Y
20130205|DSI|1700|0|1700|Y
20130207|DSI|500|0|500|Y
20130315|DSI|0|0|170|Y
20130503|DSI|0|0|260|Y
20130617|DSI|0|0|100|Y
20130618|DSI|0|0|200|Y
20130628|DSI|0|0|559|Y
20130717|DSI|0|0|400|Y
20130731|DSI|0|0|100|Y
20130801|DSI|0|0|500|Y
20130808|DSI|100|0|300|Y
20130816|DSI|0|0|400|Y
20130830|DSI|0|0|161|Y
20130912|DSI|0|0|900|Y
20130919|DSI|200|0|200|Y
20131004|DSI|465|0|465|Y
20131016|DSI|100|0|100|Y
20131209|DSI|0|0|1000|Y
20131213|DSI|500|0|500|Y
20131217|DSI|0|0|1600|Y
20140102|DSI|115|0|115|Y
20140103|DSI|100|0|100|Y
20140110|DSI|0|0|200|Y
20140122|DSI|0|0|671|Y
20140127|DSI|0|0|100|Y
20140128|DSI|0|0|100|Y
20140131|DSI|100|0|100|Y
20140205|DSI|0|0|300|Y
20140210|DSI|200|0|200|Y
20140211|DSI|400|0|758|Y
20140218|DSI|0|0|100|Y
20140219|DSI|200|0|700|Y
20140221|DSI|0|0|250|Y
20140225|DSI|229|0|229|Y
20140226|DSI|700|0|1500|Y
20140227|DSI|200|0|200|Y
20140306|DSI|800|0|1000|Y
20140311|DSI|241|0|241|Y
20140312|DSI|200|0|200|Y
20140313|DSI|100|0|100|Y
20140317|DSI|400|0|400|Y
20140318|DSI|300|0|452|Y
20140319|DSI|200|0|200|Y
20140326|DSI|0|0|200|Y
20140327|DSI|0|0|200|Y
20140328|DSI|0|0|300|Y
20140331|DSI|200|0|1002|Y
20140401|DSI|100|0|100|Y
20140403|DSI|0|0|400|Y
20140408|DSI|165|0|1913|Y
20140414|DSI|700|0|1400|Y
20140416|DSI|0|0|203|Y
20140505|DSI|0|0|100|Y
20140508|DSI|402|0|1193|Y
20140509|DSI|500|0|600|Y
20140513|DSI|500|0|500|Y
20140515|DSI|200|0|200|Y
20140520|DSI|500|0|500|Y
20140521|DSI|100|0|100|Y
20140611|DSI|100|0|100|Y
20140613|DSI|200|0|300|Y
20140616|DSI|0|0|400|Y
20140617|DSI|500|0|500|Y
20140619|DSI|0|0|213|Y
20140623|DSI|0|0|300|Y
20140624|DSI|0|0|188|Y
20140626|DSI|0|0|323|Y
20140630|DSI|128|0|128|Y
20140701|DSI|0|0|100|Y
20140707|DSI|0|0|770|Y
20140708|DSI|537|0|537|Y
20140711|DSI|0|0|162|Y
20140724|DSI|0|0|200|Y
20140725|DSI|0|0|300|Y
20140729|DSI|0|0|700|Y
20140730|DSI|156|0|156|Y
20140801|DSI|1500|0|2655|Y
20140805|DSI|200|0|200|Y
20140806|DSI|0|0|200|Y
20140811|DSI|0|0|400|Y
20140812|DSI|0|0|937|Y
20140819|DSI|0|0|400|Y
20140820|DSI|0|0|208|Y
20140822|DSI|400|0|400|Y
20140826|DSI|1135|0|1135|Y
20140827|DSI|100|0|100|Y
20140829|DSI|200|0|200|Y
20140908|DSI|0|0|500|Y
20140909|DSI|0|0|300|Y
20140918|DSI|100|0|100|Y
20140919|DSI|700|0|700|Y
20140922|DSI|100|0|100|Y
20140924|DSI|0|0|168|Y
20140926|DSI|241|0|241|Y
20140930|DSI|190|0|190|Y
20141009|DSI|0|0|300|Y
20141015|DSI|100|0|100|Y
20141016|DSI|200|0|200|Y
20141017|DSI|200|0|200|Y
20141021|DSI|300|0|1900|Y
20141022|DSI|400|0|400|Y
20141024|DSI|300|0|1300|Y
20141028|DSI|525|0|525|Y
20141030|DSI|300|0|468|Y
20141031|DSI|200|0|200|Y
20141103|DSI|500|0|500|Y
20141104|DSI|0|0|1348|Y
20141105|DSI|100|0|1100|Y
20141111|DSI|0|0|100|Y
20141113|DSI|400|0|400|Y
20141114|DSI|0|0|1346|Y
20141118|DSI|100|0|100|Y
20141120|DSI|0|0|100|Y
20141128|DSI|100|0|100|Y
20141201|DSI|800|0|800|Y
20141202|DSI|0|0|300|Y
20141216|DSI|100|0|100|Y
20141218|DSI|100|0|100|Y
20141219|DSI|600|0|600|Y
20141223|DSI|200|0|200|Y
20141226|DSI|0|0|100|Y
20141229|DSI|300|0|300|Y
20141230|DSI|100|0|100|Y
20150102|DSI|0|0|100|Y
20150105|DSI|0|0|100|Y
20150106|DSI|200|0|200|Y
20150107|DSI|400|0|1600|Y
20150108|DSI|100|0|400|Y
20150112|DSI|300|0|300|Y
20150113|DSI|700|0|700|Y
20150114|DSI|200|0|200|Y
20150115|DSI|200|0|300|Y
20150116|DSI|200|0|600|Y
20150120|DSI|0|0|100|Y
20150121|DSI|400|0|400|Y
20150122|DSI|600|0|1200|Y
20150123|DSI|0|0|200|Y
20150126|DSI|300|0|600|Y
20150127|DSI|1068|0|2468|Y
20150128|DSI|0|0|300|Y
20150130|DSI|200|0|300|Y
20150202|DSI|1100|0|2000|Y
20150203|DSI|300|0|500|Y
20150204|DSI|300|0|300|Y
20150205|DSI|100|0|100|Y
20150206|DSI|300|0|800|Y
20150209|DSI|500|0|600|Y
20150212|DSI|165|0|1765|Y
20150213|DSI|200|0|300|Y
20150218|DSI|200|0|200|Y
20150219|DSI|100|0|100|Y
20150224|DSI|100|0|100|Y
20150227|DSI|6367|0|6667|Y
20150302|DSI|2500|0|2500|Y
20150304|DSI|5100|0|5200|Y
20150306|DSI|0|0|400|Y
20150309|DSI|200|0|200|Y
20150310|DSI|100|0|1500|Y
20150311|DSI|100|0|300|Y
20150313|DSI|486|0|486|Y
20150316|DSI|1200|0|1200|Y
20150317|DSI|0|0|1000|Y
20150325|DSI|0|0|100|Y
20150330|DSI|1100|0|1400|Y
20150401|DSI|200|0|200|Y
20150402|DSI|150|0|250|Y
20150406|DSI|0|0|100|Y
20150407|DSI|0|0|200|Y
20150409|DSI|0|0|1188|Y
20150414|DSI|100|0|200|Y
20150415|DSI|500|0|20160|Y
20150416|DSI|300|0|500|Y
20150417|DSI|100|0|100|Y
20150421|DSI|100|0|100|Y
20150424|DSI|300|0|400|Y
20150427|DSI|0|0|200|Y
20150429|DSI|0|0|111|Y
20150430|DSI|0|0|100|Y
20150504|DSI|100|0|200|Y
20150505|DSI|100|0|100|Y
20150512|DSI|358|0|358|Y
20150515|DSI|100|0|100|Y
20150520|DSI|100|0|100|Y
20150522|DSI|400|0|400|Y
20150526|DSI|168|0|168|Y
20150601|DSI|100|0|100|Y
20150608|DSI|1000|0|1000|Y
20150610|DSI|100|0|100|Y
