Date|Symbol|Short Volume|Short Exempt Volume|Total Volume|Market Center
20210322|DFAU|200|0|200|X
20210323|DFAU|300|0|300|X
20210326|DFAU|100|0|100|X
20210331|DFAU|600|0|600|X
20210401|DFAU|200|0|200|X
20210405|DFAU|200|0|200|X
20210406|DFAU|500|0|500|X
20210407|DFAU|100|0|100|X
20210409|DFAU|332|0|332|X
20210413|DFAU|632|0|632|X
20210414|DFAU|200|0|200|X
20210415|DFAU|200|0|200|X
20210416|DFAU|200|0|300|X
20210422|DFAU|200|0|200|X
20210427|DFAU|100|0|100|X
20210512|DFAU|0|0|200|X
20210514|DFAU|719|0|719|X
20210517|DFAU|300|0|300|X
20210519|DFAU|0|0|100|X
20210520|DFAU|235|0|235|X
20210525|DFAU|700|0|1094|X
20210526|DFAU|300|0|300|X
20210527|DFAU|341|0|341|X
20210528|DFAU|200|0|200|X
20210602|DFAU|500|0|500|X
20210603|DFAU|400|0|400|X
20210604|DFAU|200|0|200|X
20210607|DFAU|200|0|200|X
20210609|DFAU|200|0|200|X
20210610|DFAU|100|0|100|X
20210618|DFAU|200|0|200|X
20210621|DFAU|200|0|200|X
20210622|DFAU|400|0|400|X
20210623|DFAU|200|0|200|X
20210630|DFAU|100|0|100|X
20210706|DFAU|400|0|400|X
20210714|DFAU|0|0|100|X
20180306|DMRS|0|0|100|X
20180522|DMRS|0|0|100|X
20180529|DMRS|0|0|100|X
20180829|DMRS|100|0|100|X
20110831|DSI|100|0|300|X
20121130|DSI|200|0|200|X
20130107|DSI|200|0|200|X
20130108|DSI|500|0|500|X
20150306|DSI|400|0|400|X
20150527|DSI|1000|0|1000|X
20150610|DSI|600|0|600|X
20150612|DSI|3000|0|3000|X
20150616|DSI|300|0|300|X
20150618|DSI|0|0|100|X
20150722|DSI|1500|0|1500|X
20150723|DSI|100|0|100|X
20150727|DSI|100|0|100|X
20150729|DSI|0|0|1200|X
20150730|DSI|1200|0|1200|X
20150731|DSI|100|0|100|X
20150804|DSI|0|0|100|X
20150805|DSI|0|0|100|X
20150806|DSI|0|0|100|X
20151105|DSI|300|0|300|X
20151209|DSI|1200|0|1200|X
20151217|DSI|100|0|100|X
20160302|DSI|0|0|200|X
20160309|DSI|200|0|400|X
20160329|DSI|0|0|200|X
20160401|DSI|0|0|100|X
20160412|DSI|100|0|100|X
20160718|DSI|100|0|100|X
20160804|DSI|400|0|400|X
20160817|DSI|800|0|800|X
20160902|DSI|100|0|100|X
20160906|DSI|100|0|100|X
20160927|DSI|0|0|100|X
20160930|DSI|0|0|1600|X
20161019|DSI|0|0|800|X
20161103|DSI|100|0|1000|X
20161108|DSI|0|0|200|X
20161209|DSI|100|0|100|X
20161216|DSI|0|0|100|X
20161219|DSI|0|0|300|X
20161220|DSI|100|0|100|X
20161222|DSI|0|0|100|X
20161227|DSI|0|0|100|X
20161228|DSI|0|0|500|X
20161229|DSI|0|0|100|X
20170217|DSI|100|0|100|X
20170303|DSI|250|0|250|X
20170315|DSI|125|0|125|X
20170323|DSI|1000|0|1000|X
20170327|DSI|894|0|894|X
20170330|DSI|792|0|792|X
